#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_002946.2	288380	289252	-	3281630	-	NGO0288	YP_207448.1	290	-	RNA polymerase factor sigma-32
chr	NC_002946.2	289507	291045	-	3281662	lnt	NGO0289	YP_207449.1	512	-	apolipoprotein N-acyltransferase
chr	NC_002946.2	292059	293780	+	3281641	-	NGO0291	YP_207451.1	573	-	potassium/proton antiporter
chr	NC_002946.2	293777	294244	-	3281661	-	NGO0292	YP_207452.1	155	-	hypothetical protein NGO0292
chr	NC_002946.2	294435	295445	-	3281650	hemH	NGO0293	YP_207453.1	336	-	ferrochelatase
chr	NC_002946.2	295527	296642	-	3281620	tgt	NGO0294	YP_207454.1	371	-	queuine tRNA-ribosyltransferase
chr	NC_002946.2	296950	298863	+	3281668	thrS	NGO0295	YP_207455.1	637	-	threonyl-tRNA synthetase
chr	NC_002946.2	298881	299402	+	3281674	infC	NGO0296	YP_207456.1	173	-	translation initiation factor IF-3
chr	NC_002946.2	299549	299746	+	3281658	rpmI	NGO0297	YP_207457.1	65	-	50S ribosomal protein L35
chr	NC_002946.2	299759	300118	+	3281676	rplT	NGO0298	YP_207458.1	119	-	50S ribosomal protein L20
chr	NC_002946.2	300359	301348	+	3281671	pheS	NGO0299	YP_207459.2	329	-	phenylalanyl-tRNA synthetase subunit alpha
chr	NC_002946.2	301365	301778	+	3281315	-	NGO0300	YP_207460.1	137	-	very-short-patch-repair endonuclease
chr	NC_002946.2	302132	302377	+	3281680	-	NGO0302	YP_207461.1	81	-	hypothetical protein NGO0302
chr	NC_002946.2	302383	303132	+	3281684	-	NGO0303	YP_207462.1	249	-	endonuclease
chr	NC_002946.2	303223	305586	+	3281687	pheT	NGO0304	YP_207463.1	787	-	phenylalanyl-tRNA synthetase subunit beta
chr	NC_002946.2	305660	305962	+	3281528	ihfA	NGO0305	YP_207464.1	100	-	integration host factor subunit alpha
chr	NC_002946.2	305946	306254	+	3281604	-	NGO0306	YP_207465.1	102	-	hypothetical protein NGO0306
chr	NC_002946.2	306430	306915	+	3281690	fxsA	NGO0307	YP_207466.1	161	-	exclusion suppressor FxsA
chr	NC_002946.2	307549	308850	+	3281697	-	NGO0308	YP_207467.1	433	-	adenosylmethionine-8-amino-7-oxononanoate aminotransferase
chr	NC_002946.2	308847	309494	+	3281703	bioD	NGO0309	YP_207468.1	215	-	dithiobiotin synthetase
chr	NC_002946.2	309428	309985	+	3281581	-	NGO0310	YP_207469.1	185	-	chorismate--pyruvate lyase
chr	NC_002946.2	310109	310516	+	3281699	-	NGO0311	YP_207470.1	135	-	hypothetical protein NGO0311
chr	NC_002946.2	310506	311396	+	3281708	ubiA	NGO0312	YP_207471.1	296	-	4-hydroxybenzoate octaprenyltransferase
chr	NC_002946.2	311581	312030	+	3281731	-	NGO0313	YP_207472.1	149	-	PTS IIA-like nitrogen-regulatory protein PtsN
chr	NC_002946.2	312034	312996	+	3281732	-	NGO0314	YP_207473.1	320	-	HPr kinase/phosphorylase
chr	NC_002946.2	312977	313831	+	3281722	-	NGO0315	YP_207474.1	284	-	RNase adaptor protein
chr	NC_002946.2	313912	314853	+	3281727	rbgA	NGO0316	YP_207475.1	313	-	ribosomal biogenesis GTPase
chr	NC_002946.2	314954	315556	+	3281739	-	NGO0317	YP_207476.1	200	-	chromosome segregation protein ScpB
chr	NC_002946.2	315740	317413	+	3281718	-	NGO0318	YP_207477.1	557	-	DNA repair ATPase
chr	NC_002946.2	318158	319777	-	3281723	-	NGO0319	YP_207478.1	539	-	hypothetical protein NGO0319
chr	NC_002946.2	319873	320265	+	3281733	-	NGO0320	YP_207479.1	130	-	hypothetical protein NGO0320
chr	NC_002946.2	320308	321045	+	3281747	ubiE	NGO0321	YP_207480.1	245	-	ubiquinone/menaquinone biosynthesis methyltransferase
chr	NC_002946.2	321265	321744	+	3281749	-	NGO0322	YP_207481.1	159	-	hypothetical protein NGO0322
chr	NC_002946.2	321872	322366	-	3281734	-	NGO0323	YP_207482.1	164	-	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
chr	NC_002946.2	322376	322750	-	3281761	-	NGO0324	YP_207483.1	124	-	hypothetical protein NGO0324
chr	NC_002946.2	323455	323748	-	3283044	-	NGO0326	YP_207484.1	97	-	RNA-binding protein Hfq
chr	NC_002946.2	323877	324815	-	3283042	-	NGO0327	YP_207485.1	312	-	D-alanyl-D-alanine-endopeptidase
chr	NC_002946.2	325073	325576	+	3283043	-	NGO0328	YP_207486.1	167	-	periodoxin family protein
chr	NC_002946.2	325628	326503	+	3283041	-	NGO0329	YP_207487.1	291	-	site-specific tyrosine recombinase XerD
chr	NC_002946.2	326675	326875	+	22847888	-	NGO0329a	YP_009115480.1	66	-	bacterioferritin-associated ferredoxin
chr	NC_002946.2	327041	327274	+	3283039	-	NGO0331	YP_207489.1	77	-	glutaredoxin
chr	NC_002946.2	327646	328509	-	3281736	-	NGO0332	YP_207490.1	287	-	dTDP-4-dehydrorhamnose reductase
chr	NC_002946.2	328606	329565	+	3281760	hemH	NGO0333	YP_207491.1	319	-	phosphoribosylaminoimidazolesuccinocarboxamide synthase
chr	NC_002946.2	329799	331922	+	3283038	-	NGO0335	YP_207492.1	707	-	polyribonucleotide nucleotidyltransferase
chr	NC_002946.2	331995	332663	-	3281777	-	NGO0336	YP_207493.1	222	-	membrane protein
chr	NC_002946.2	332660	332974	-	3281725	-	NGO0337	YP_207494.1	104	-	hypothetical protein NGO0337
chr	NC_002946.2	333111	333962	+	3281778	dapF	NGO0338	YP_207495.1	283	-	diaminopimelate epimerase
chr	NC_002946.2	333959	334564	+	3281751	-	NGO0339	YP_207496.1	201	-	membrane protein
chr	NC_002946.2	334760	335692	+	3281741	-	NGO0340	YP_207497.1	310	-	cysteine synthase
chr	NC_002946.2	337103	337339	+	3281770	-	NGO0342	YP_207498.1	78	-	hypothetical protein NGO0342
chr	NC_002946.2	337539	338558	-	3281755	-	NGO0343	YP_207499.1	339	-	signal peptidase I
chr	NC_002946.2	338704	340497	-	3281791	-	NGO0344	YP_207500.1	597	-	elongation factor 4
chr	NC_002946.2	340639	341340	-	3281177	-	NGO0345	YP_207501.1	233	-	5\'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
chr	NC_002946.2	341526	342638	+	3283037	-	NGO0346	YP_207502.1	370	-	pilus retraction protein PilT
chr	NC_002946.2	342672	343649	+	3281191	-	NGO0347	YP_207503.1	325	-	DNA polymerase III subunit delta\'
chr	NC_002946.2	343653	344003	+	3281205	-	NGO0348	YP_207504.1	116	-	Tfp pilus assembly protein PilZ
chr	NC_002946.2	344008	344787	+	3281194	-	NGO0349	YP_207505.1	259	-	DNAase
chr	NC_002946.2	344813	345028	+	3281211	-	NGO0350	YP_207506.1	71	-	hypothetical protein NGO0350
chr	NC_002946.2	345129	345440	+	3281239	-	NGO0351	YP_207507.1	103	-	glutaredoxin-like protein GrlA
chr	NC_002946.2	345440	345556	+	3281226	-	NGO0352	YP_207508.1	38	-	hypothetical protein NGO0352
chr	NC_002946.2	345546	346172	+	3281240	upp	NGO0353	YP_207509.1	208	-	uracil phosphoribosyltransferase
chr	NC_002946.2	346195	346515	+	3281257	-	NGO0354	YP_207510.1	106	-	hypothetical protein NGO0354
chr	NC_002946.2	346735	347331	+	3283036	-	NGO0355	YP_207511.1	198	-	hypothetical protein NGO0355
chr	NC_002946.2	347355	348179	+	3283035	-	NGO0356	YP_207512.1	274	-	hypothetical protein NGO0356
chr	NC_002946.2	348179	349147	+	3283034	-	NGO0357	YP_207513.1	322	-	hypothetical protein NGO0357
chr	NC_002946.2	349426	349851	+	3283033	-	NGO0358	YP_207514.1	141	-	hypothetical protein NGO0358
chr	NC_002946.2	349869	350633	+	3283032	hemD	NGO0359	YP_207515.1	254	-	uroporphyrinogen-III synthase
chr	NC_002946.2	350705	351979	+	3283031	-	NGO0360	YP_207516.1	424	-	heme biosynthesis protein HemX
chr	NC_002946.2	351976	353193	+	3283029	-	NGO0361	YP_207517.1	405	-	heme biosynthesis protein HemY
chr	NC_002946.2	353268	354332	+	3283028	hemE	NGO0362	YP_207518.1	354	-	uroporphyrinogen decarboxylase
chr	NC_002946.2	354395	356284	-	3283030	-	NGO0363	YP_207519.1	629	-	DEAD/DEAH box helicase
chr	NC_002946.2	356285	357322	-	3283027	-	NGO0364	YP_207520.1	345	-	restriction endonuclease
chr	NC_002946.2	357319	358443	-	3283023	-	NGO0365	YP_207521.1	374	-	site-specific DNA-methyltransferase
chr	NC_002946.2	358468	358725	+	3283026	-	NGO0366	YP_207522.1	85	-	hypothetical protein NGO0366
chr	NC_002946.2	358830	360209	+	3283025	-	NGO0367	YP_207523.1	459	-	DNA repair protein RadA
chr	NC_002946.2	360484	360963	-	3283024	-	NGO0368	YP_207524.2	159	-	hypothetical protein NGO0368
chr	NC_002946.2	361088	361441	-	3282004	-	NGO0369	YP_207525.2	117	-	hypothetical protein NGO0369
chr	NC_002946.2	361486	365088	-	3282190	-	NGO0370	YP_207526.1	1200	-	exodeoxyribonuclease V subunit beta
chr	NC_002946.2	365165	366073	-	3282189	-	NGO0371	YP_207527.1	302	-	peroxidase
chr	NC_002946.2	366358	367185	+	3283022	-	NGO0372	YP_207528.1	275	-	amino acid ABC transporter substrate-binding protein
chr	NC_002946.2	367175	367891	+	3282174	-	NGO0373	YP_207529.1	238	-	amino acid ABC transporter permease
chr	NC_002946.2	367901	368656	+	3282185	-	NGO0374	YP_207530.1	251	-	amino acid ABC transporter ATP-binding protein
chr	NC_002946.2	368712	370094	-	3281907	-	NGO0375	YP_207531.1	460	-	phosphoglucomutase
chr	NC_002946.2	370262	370771	-	3281821	-	NGO0376	YP_207532.1	169	-	peptidyl-prolyl cis-trans isomerase B
chr	NC_002946.2	370891	372306	-	3281910	-	NGO0377	YP_207533.1	471	-	transporter
chr	NC_002946.2	372535	372897	-	3281961	-	NGO0378	YP_207534.1	120	-	hypothetical protein NGO0378
chr	NC_002946.2	373161	373739	-	3282007	-	NGO0379	YP_207535.1	192	-	peptidyl-tRNA hydrolase
chr	NC_002946.2	373792	374070	-	3282112	-	NGO0380	YP_207536.1	92	-	RnfH family protein
chr	NC_002946.2	374063	374500	-	3282153	-	NGO0381	YP_207537.1	145	-	cyclase
chr	NC_002946.2	374716	376683	-	3282447	-	NGO0382	YP_207538.1	655	-	ATP-dependent Zn protease
chr	NC_002946.2	376747	377367	-	3282537	-	NGO0383	YP_207539.1	206	-	rRNA large subunit methyltransferase E
chr	NC_002946.2	377477	377761	+	3282564	-	NGO0384	YP_207540.1	94	-	ribosome assembly protein
chr	NC_002946.2	377930	378946	+	3281079	-	NGO0385	YP_207541.1	338	-	delta-aminolevulinic acid dehydratase
chr	NC_002946.2	379010	380167	-	3281083	-	NGO0386	YP_207542.1	385	-	cystathionine gamma-synthase
chr	NC_002946.2	380370	381143	+	3282560	-	NGO0387	YP_207543.1	257	-	GTP cyclohydrolase
chr	NC_002946.2	381340	382005	+	3283020	-	NGO0388	YP_207544.1	221	-	NAD(P)H nitroreductase
chr	NC_002946.2	382060	382818	-	3283021	-	NGO0389	YP_207545.1	252	-	pseudouridylate synthase
chr	NC_002946.2	382843	383733	-	3283019	ppnK	NGO0390	YP_207546.1	296	-	inorganic polyphosphate/ATP-NAD kinase
chr	NC_002946.2	383753	384319	-	3283018	-	NGO0391	YP_207547.1	188	-	hypothetical protein NGO0391
chr	NC_002946.2	384369	385145	-	3283017	-	NGO0392	YP_207548.1	258	-	hypothetical protein NGO0392
chr	NC_002946.2	385200	385850	-	3283016	-	NGO0393	YP_207549.1	216	-	TetR family transcriptional regulator
chr	NC_002946.2	385862	386902	-	3283015	murB	NGO0394	YP_207550.1	346	-	UDP-N-acetylenolpyruvoylglucosamine reductase
chr	NC_002946.2	386946	388325	-	3283014	-	NGO0395	YP_207551.1	459	-	multidrug efflux protein
chr	NC_002946.2	388662	389813	+	3283012	hisZ	NGO0397	YP_207553.1	383	-	ATP phosphoribosyltransferase
chr	NC_002946.2	389912	391216	+	3283011	-	NGO0398	YP_207554.1	434	-	adenylosuccinate synthetase
chr	NC_002946.2	391452	392291	-	3283010	-	NGO0399	YP_207555.1	279	-	heat shock protein HtpX
chr	NC_002946.2	392506	393153	+	3283009	adk	NGO0400	YP_207556.1	215	-	adenylate kinase
chr	NC_002946.2	393677	394417	+	3283006	-	NGO0401	YP_207557.1	246	-	orotidine 5\'-phosphate decarboxylase
chr	NC_002946.2	394473	395435	+	3283008	-	NGO0402	YP_207558.1	320	-	sugar kinase
chr	NC_002946.2	395499	396503	+	3283007	-	NGO0403	YP_207559.1	334	-	ADP-L-glycero-D-manno-heptose-6-epimerase
chr	NC_002946.2	396578	398122	+	3283005	-	NGO0404	YP_207560.1	514	-	type I restriction-modification system methyltransferase
chr	NC_002946.2	398238	399089	+	3283004	dinD	NGO0405	YP_207561.1	283	-	DNA-damage-inducible protein D
chr	NC_002946.2	400709	403807	+	3282183	-	NGO0407	YP_207562.1	1032	-	type I site-specific deoxyribonuclease
chr	NC_002946.2	403847	406138	-	3281945	-	NGO0408	YP_207563.1	763	-	ATP-dependent Clp protease ATP-binding subunit ClpA
chr	NC_002946.2	406140	406442	-	3282076	clpS	NGO0409	YP_207564.1	100	-	ATP-dependent Clp protease adaptor protein ClpS
chr	NC_002946.2	406687	406890	+	3282233	-	NGO0410	YP_207565.1	67	-	cold shock protein CspA
chr	NC_002946.2	407189	408520	-	3282532	-	NGO0411	YP_207566.1	443	-	hypothetical protein NGO0411
chr	NC_002946.2	408674	409180	+	3282558	-	NGO0412	YP_207567.1	168	-	hypothetical protein NGO0412
chr	NC_002946.2	409227	409940	+	3283003	-	NGO0413	YP_207568.1	237	-	membrane protien
chr	NC_002946.2	410009	411709	+	3283002	-	NGO0414	YP_207569.1	566	-	single-stranded DNA exonuclease
chr	NC_002946.2	412067	413425	+	3283001	-	NGO0415	YP_207570.1	452	-	poly(A) polymerase
chr	NC_002946.2	413598	413921	+	3283000	-	NGO0416	YP_207571.1	107	-	hypothetical protein NGO0416
chr	NC_002946.2	414026	414979	-	3282999	-	NGO0417	YP_207572.1	317	-	phosphate starvation protein PhoH
chr	NC_002946.2	415005	415490	-	3282998	-	NGO0418	YP_207573.1	161	-	glycosyl transferase family protein
chr	NC_002946.2	415590	416177	-	3282997	-	NGO0419	YP_207574.1	195	-	hypothetical protein NGO0419
chr	NC_002946.2	416315	417049	+	3282996	-	NGO0420	YP_207575.1	244	-	hypothetical protein NGO0420
chr	NC_002946.2	417115	417681	-	3282995	dcd	NGO0421	YP_207576.1	188	-	deoxycytidine triphosphate deaminase
chr	NC_002946.2	418218	419117	-	3282581	rdgC	NGO0423	YP_207578.1	299	-	endonuclease RdgC
chr	NC_002946.2	419148	420605	-	3282582	engA	NGO0424	YP_207579.1	485	-	GTP-binding protein EngA
chr	NC_002946.2	420755	421384	-	3282171	-	NGO0425	YP_207580.1	209	-	hypothetical protein NGO0425
chr	NC_002946.2	421385	422680	-	3282181	hisS	NGO0426	YP_207581.1	431	-	histidyl-tRNA synthetase
chr	NC_002946.2	422808	423464	-	3281937	-	NGO0427	YP_207582.1	218	-	peptidase
chr	NC_002946.2	423520	423744	-	3281815	-	NGO0428	YP_207583.1	74	-	membrane protein
chr	NC_002946.2	423973	424110	-	3281923	-	NGO0429	YP_207584.1	45	-	hypothetical protein NGO0429
chr	NC_002946.2	425228	425518	-	3281991	-	NGO0430	YP_207585.1	96	-	membrane protein
chr	NC_002946.2	426078	426620	-	3281996	-	NGO0432	YP_207586.1	180	-	hypothetical protein NGO0432
chr	NC_002946.2	426786	427709	+	3282061	-	NGO0433	YP_207587.1	307	-	pseudouridine synthase
chr	NC_002946.2	427788	428429	-	3282098	-	NGO0434	YP_207588.1	213	-	alpha/beta superfamily hydrolase
chr	NC_002946.2	428484	429275	-	3282074	-	NGO0435	YP_207589.1	263	-	spermidine synthase
chr	NC_002946.2	429658	430449	+	3282104	panB	NGO0436	YP_207590.1	263	-	3-methyl-2-oxobutanoate hydroxymethyltransferase
chr	NC_002946.2	430572	431408	+	3282128	panC	NGO0437	YP_207591.1	278	-	pantothenate synthetase
chr	NC_002946.2	433712	434293	+	3282511	lolB	NGO0439	YP_207592.1	193	-	outer membrane lipoprotein LolB
chr	NC_002946.2	434303	435148	+	3282196	ipk	NGO0440	YP_207593.1	281	-	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
chr	NC_002946.2	435487	436470	+	3282428	-	NGO0441	YP_207594.1	327	-	ribose-phosphate pyrophosphokinase
chr	NC_002946.2	436537	437109	+	3282298	-	NGO0442	YP_207595.1	190	-	50S ribosomal protein L25
chr	NC_002946.2	437235	438404	-	3282456	-	NGO0443	YP_207596.1	389	-	D-alanyl-D-alanine carboxypeptidase
chr	NC_002946.2	438553	440079	+	3281086	-	NGO0444	YP_207597.1	508	-	threonine dehydratase
chr	NC_002946.2	440135	441211	-	3281417	-	NGO0445	YP_207598.1	358	-	sulfate ABC transporter ATP-binding protein
chr	NC_002946.2	441352	442173	-	3281095	-	NGO0446	YP_207599.1	273	-	sulfate ABC transporter permease
chr	NC_002946.2	443377	443709	+	3281655	-	NGO0448	YP_207600.1	110	-	hypothetical protein NGO0448
chr	NC_002946.2	444039	444548	+	3282994	-	NGO0449	YP_207601.1	169	-	membrane protein
chr	NC_002946.2	445524	446930	+	3282993	-	NGO0451	YP_207602.1	468	-	replicative DNA helicase
chr	NC_002946.2	447238	447903	+	3282992	-	NGO0452	YP_207603.1	221	-	Tfp pilus assembly protein FimT
chr	NC_002946.2	447935	448546	+	3282991	-	NGO0453	YP_207604.1	203	-	Tfp pilus assembly protein PilV
chr	NC_002946.2	448543	449523	+	3282990	-	NGO0454	YP_207605.1	326	-	Tfp pilus assembly protein PilW
chr	NC_002946.2	449502	450113	+	3282989	-	NGO0455	YP_207606.1	203	-	Tfp pilus assembly protein PilX
chr	NC_002946.2	450100	450588	+	3282988	-	NGO0456	YP_207607.1	162	-	type IV pilin protein
chr	NC_002946.2	450658	450966	-	3282987	-	NGO0457	YP_207608.1	102	-	membrane protein
chr	NC_002946.2	451840	452292	+	3282986	dut	NGO0459	YP_207609.1	150	-	deoxyuridine 5\'-triphosphate nucleotidohydrolase
chr	NC_002946.2	452364	453551	+	3282985	-	NGO0460	YP_207610.1	395	-	succinyldiaminopimelate transaminase
chr	NC_002946.2	453863	454642	+	3282984	-	NGO0461	YP_207611.1	259	-	hypothetical protein NGO0461
chr	NC_002946.2	455173	456369	+	3282983	-	NGO0462	YP_207612.1	398	-	integrase
chr	NC_002946.2	456725	456994	-	3283077	-	NGO0463	YP_207613.1	89	-	phage associated protein
chr	NC_002946.2	457189	457872	-	3282982	-	NGO0464	YP_207614.1	227	-	phage associated protein
chr	NC_002946.2	457883	458419	-	3282981	-	NGO0465	YP_207615.1	178	-	phage associated protein
chr	NC_002946.2	458530	458745	-	3282974	-	NGO0466	YP_207616.1	71	-	phage associated protein
chr	NC_002946.2	458797	459288	-	3282980	-	NGO0467	YP_207617.1	163	-	phage associated protein
chr	NC_002946.2	459285	459467	-	3282979	-	NGO0468	YP_207618.1	60	-	phage associated protein
chr	NC_002946.2	459607	460293	-	3282978	-	NGO0469	YP_207619.1	228	-	phage associated protein
chr	NC_002946.2	460362	460523	-	3282976	-	NGO0470	YP_207620.1	53	-	phage associated protein
chr	NC_002946.2	460949	461236	-	3282975	-	NGO0472	YP_207622.1	95	-	phage associated protein
chr	NC_002946.2	461422	461697	-	3282977	-	NGO0473	YP_207623.1	91	-	phage associated protein
chr	NC_002946.2	461694	462170	-	3282973	-	NGO0474	YP_207624.1	158	-	phage associated protein
chr	NC_002946.2	462203	462403	-	3282972	-	NGO0475	YP_207625.1	66	-	phage associated protein
chr	NC_002946.2	462601	463014	-	3282968	-	NGO0476	YP_207626.1	137	-	phage associated protein
chr	NC_002946.2	463489	463926	-	3282970	-	NGO0478	YP_207628.1	145	-	phage associated protein
chr	NC_002946.2	464039	464755	-	3282967	-	NGO0479	YP_207629.1	238	-	phage associated protein
chr	NC_002946.2	465140	465295	+	3282966	-	NGO0480	YP_207630.1	51	-	phage associated protein
chr	NC_002946.2	465272	465460	-	3282969	-	NGO0481	YP_207631.1	62	-	phage associated protein
chr	NC_002946.2	465633	465860	+	3282964	-	NGO0483	YP_207633.1	75	-	phage associated protein
chr	NC_002946.2	465978	467042	+	3282963	-	NGO0484	YP_207634.1	354	-	phage associated protein
chr	NC_002946.2	467039	468400	+	3282962	-	NGO0485	YP_207635.1	453	-	replicative DNA helicase
chr	NC_002946.2	468740	469234	+	3282960	-	NGO0487	YP_207637.1	164	-	phage associated protein
chr	NC_002946.2	469411	469560	+	3282959	-	NGO0488	YP_207638.1	49	-	phage associated protein
chr	NC_002946.2	469696	470241	+	3282958	-	NGO0489	YP_207639.1	181	-	phage associated protein
chr	NC_002946.2	470231	470464	+	3282957	-	NGO0490	YP_207640.1	77	-	phage associated protein
chr	NC_002946.2	470508	470915	+	3283074	-	NGO0491	YP_207641.1	135	-	phage associated protein
chr	NC_002946.2	471138	471644	+	3282956	-	NGO0492	YP_207642.1	168	-	phage associated protein
chr	NC_002946.2	471965	472186	+	3282955	-	NGO0493	YP_207643.1	73	-	phage associated protein
chr	NC_002946.2	472479	472928	+	3282938	-	NGO0494	YP_207644.1	149	-	phage associated protein
chr	NC_002946.2	472990	474411	+	3282954	-	NGO0495	YP_207645.1	473	-	phage associated protein
chr	NC_002946.2	474408	476555	+	3282953	-	NGO0496	YP_207646.1	715	-	phage associated protein
chr	NC_002946.2	476623	477780	+	3282952	-	NGO0497	YP_207647.1	385	-	phage associated protein
chr	NC_002946.2	477821	479320	+	3282951	-	NGO0498	YP_207648.1	499	-	phage associated protein
chr	NC_002946.2	479327	479689	+	3282950	-	NGO0499	YP_207649.1	120	-	phage associated protein
chr	NC_002946.2	479692	480222	+	3282949	-	NGO0500	YP_207650.1	176	-	phage associated protein
chr	NC_002946.2	480699	481127	+	3282947	-	NGO0502	YP_207652.1	142	-	phage associated protein
chr	NC_002946.2	481153	481926	+	3282946	-	NGO0503	YP_207653.1	257	-	phage associated protein
chr	NC_002946.2	481987	482316	+	3282945	-	NGO0504	YP_207654.1	109	-	phage associated protein
chr	NC_002946.2	482328	482594	+	3282944	-	NGO0505	YP_207655.1	88	-	phage associated protein
chr	NC_002946.2	482594	483193	+	3282943	-	NGO0506	YP_207656.1	199	-	phage associated protein
chr	NC_002946.2	483190	484044	+	3282942	-	NGO0507	YP_207657.1	284	-	phage associated protein
chr	NC_002946.2	484046	484477	+	3282941	-	NGO0508	YP_207658.1	143	-	phage associated protein
chr	NC_002946.2	484505	484786	-	3282940	-	NGO0509	YP_207659.1	93	-	phage associated protein
chr	NC_002946.2	485026	489171	+	3282939	-	NGO0510	YP_207660.1	1381	-	phage associated protein
chr	NC_002946.2	489283	489588	+	3282937	-	NGO0511	YP_207661.1	101	-	hypothetical protein NGO0511
chr	NC_002946.2	489659	490129	+	3282935	-	NGO0513	YP_207663.1	156	-	phage associated protein
chr	NC_002946.2	490130	490462	+	3282934	-	NGO0514	YP_207664.1	110	-	phage associated protein
chr	NC_002946.2	490591	490824	-	3282933	-	NGO0515	YP_207665.1	77	-	phage associated protein
chr	NC_002946.2	490832	491179	-	3282932	-	NGO0516	YP_207666.1	115	-	growth inhibitor PemK
chr	NC_002946.2	491179	491415	-	3282931	-	NGO0517	YP_207667.1	78	-	PemI-like protein
chr	NC_002946.2	491622	492161	+	3282930	-	NGO0518	YP_207668.1	179	-	phage associated protein
chr	NC_002946.2	492162	492506	+	3282929	-	NGO0519	YP_207669.1	114	-	phage associated protein
chr	NC_002946.2	493004	493153	+	3282928	-	NGO0521	YP_207671.1	49	-	phage associated protein
chr	NC_002946.2	493183	496230	+	3282926	-	NGO0522	YP_207672.1	1015	-	tail length tape measure protein
chr	NC_002946.2	496290	496769	-	3282927	-	NGO0523	YP_207673.1	159	-	phage associated protein
chr	NC_002946.2	497111	498100	-	3282923	-	NGO0524	YP_207674.1	329	-	integrase
chr	NC_002946.2	498360	498548	-	3282924	-	NGO0525	YP_207675.1	62	-	hypothetical protein NGO0525
